Fecha,Region,Comuna,Poblacion,Contagios,Recuperados,Muertos,Activos
2020-04-01,Metropolitana,Calera de Tango,28525,7,0,0,0
2020-04-01,Metropolitana,Cerrillos,88956,4,0,0,0
2020-04-01,Metropolitana,Cerro Navia,142465,21,0,0,0
2020-04-01,Metropolitana,Colina,180353,39,0,0,0
2020-04-01,Metropolitana,Conchali,139195,18,0,0,0
2020-04-01,Metropolitana,Curacavi,36430,5,0,0,0
2020-04-01,Metropolitana,El Bosque,172000,28,0,0,0
2020-04-01,Metropolitana,El Monte,40014,0,0,0,0
2020-04-01,Metropolitana,Estacion Central,206792,22,0,0,0
2020-04-01,Metropolitana,Huechuraba,112528,19,0,0,0
2020-04-01,Metropolitana,Independencia,142065,17,0,0,0
2020-04-01,Metropolitana,Isla de Maipo,40171,0,0,0,0
2020-04-01,Metropolitana,La Cisterna,100434,12,0,0,0
2020-04-01,Metropolitana,La Florida,402433,58,0,0,0
2020-04-01,Metropolitana,La Granja,122557,8,0,0,0
2020-04-01,Metropolitana,La Pintana,189335,10,0,0,0
2020-04-01,Metropolitana,La Reina,100252,26,0,0,0
2020-04-01,Metropolitana,Lampa,126898,10,0,0,0
2020-04-01,Metropolitana,Las Condes,330759,208,0,0,0
2020-04-01,Metropolitana,Lo Barnechea,124076,78,0,0,0
2020-04-01,Metropolitana,Lo Espejo,103865,7,0,0,0
2020-04-01,Metropolitana,Lo Prado,104403,18,0,0,0
2020-04-01,Metropolitana,Macul,134635,15,0,0,0
2020-04-01,Metropolitana,Maipu,578605,55,0,0,0
2020-04-01,Metropolitana,Maria Pinto,14926,0,0,0,0
2020-04-01,Metropolitana,Melipilla,141612,8,0,0,0
2020-04-01,Metropolitana,Nunoa,250192,84,0,0,0
2020-04-01,Metropolitana,Padre Hurtado,74188,11,0,0,0
2020-04-01,Metropolitana,Paine,82766,0,0,0,0
2020-04-01,Metropolitana,Pedro Aguirre Cerda,107803,13,0,0,0
2020-04-01,Metropolitana,Penaflor,101058,13,0,0,0
2020-04-01,Metropolitana,Penalolen,266798,46,0,0,0
2020-04-01,Metropolitana,Pirque,30433,0,0,0,0
2020-04-01,Metropolitana,Providencia,157749,87,0,0,0
2020-04-01,Metropolitana,Pudahuel,253139,25,0,0,0
2020-04-01,Metropolitana,Puente Alto,645909,58,0,0,0
2020-04-01,Metropolitana,Quilicura,254694,29,0,0,0
2020-04-01,Metropolitana,Quinta Normal,136368,25,0,0,0
2020-04-01,Metropolitana,Recoleta,190075,23,0,0,0
2020-04-01,Metropolitana,Renca,160847,14,0,0,0
2020-04-01,Metropolitana,San Bernardo,334836,41,0,0,0
2020-04-01,Metropolitana,San Joaquin,103485,24,0,0,0
2020-04-01,Metropolitana,San Jose de Maipo,18644,0,0,0,0
2020-04-01,Metropolitana,San Miguel,133059,32,0,0,0
2020-04-01,Metropolitana,San Pedro,11953,0,0,0,0
2020-04-01,Metropolitana,San Ramon,86510,6,0,0,0
2020-04-01,Metropolitana,Santiago,503147,156,0,0,0
2020-04-01,Metropolitana,Talagante,81838,5,0,0,0
2020-04-01,Metropolitana,Tiltil,21477,0,0,0,0
2020-04-01,Metropolitana,Vitacura,96774,90,0,0,0
2020-04-01,Metropolitana,Desconocido Metropolitana,0,0,0,0,0
2020-04-01,O’Higgins,Chepica,15925,0,0,0,0
2020-04-01,O’Higgins,Chimbarongo,37696,0,0,0,0
2020-04-01,O’Higgins,Codegua,14096,0,0,0,0
2020-04-01,O’Higgins,Coinco,7831,0,0,0,0
2020-04-01,O’Higgins,Coltauco,21263,0,0,0,0
2020-04-01,O’Higgins,Donihue,22700,0,0,0,0
2020-04-01,O’Higgins,Graneros,36504,0,0,0,0
2020-04-01,O’Higgins,La Estrella,3114,0,0,0,0
2020-04-01,O’Higgins,Las Cabras,26749,0,0,0,0
2020-04-01,O’Higgins,Litueche,6765,0,0,0,0
2020-04-01,O’Higgins,Lolol,7289,0,0,0,0
2020-04-01,O’Higgins,Machali,59913,6,0,0,0
2020-04-01,O’Higgins,Malloa,14163,0,0,0,0
2020-04-01,O’Higgins,Marchihue,7632,0,0,0,0
2020-04-01,O’Higgins,Mostazal,27462,0,0,0,0
2020-04-01,O’Higgins,Nancagua,19141,0,0,0,0
2020-04-01,O’Higgins,Navidad,6904,0,0,0,0
2020-04-01,O’Higgins,Olivar,14624,0,0,0,0
2020-04-01,O’Higgins,Palmilla,13299,0,0,0,0
2020-04-01,O’Higgins,Paredones,6349,0,0,0,0
2020-04-01,O’Higgins,Peralillo,11848,0,0,0,0
2020-04-01,O’Higgins,Peumo,14952,0,0,0,0
2020-04-01,O’Higgins,Pichidegua,20743,0,0,0,0
2020-04-01,O’Higgins,Pichilemu,17882,0,0,0,0
2020-04-01,O’Higgins,Placilla,9164,0,0,0,0
2020-04-01,O’Higgins,Pumanque,3531,0,0,0,0
2020-04-01,O’Higgins,Quinta de Tilcoco,13877,0,0,0,0
2020-04-01,O’Higgins,Rancagua,265211,7,0,0,0
2020-04-01,O’Higgins,Rengo,63710,0,0,0,0
2020-04-01,O’Higgins,Requinoa,30371,0,0,0,0
2020-04-01,O’Higgins,San Fernando,78642,4,0,0,0
2020-04-01,O’Higgins,San Vicente,50617,0,0,0,0
2020-04-01,O’Higgins,Santa Cruz,41096,0,0,0,0
2020-04-01,O’Higgins,Desconocido O’Higgins,0,0,0,0,0
2020-04-01,Maule,Cauquenes,44143,0,0,0,0
2020-04-01,Maule,Chanco,9331,0,0,0,0
2020-04-01,Maule,Colbun,22565,4,0,0,0
2020-04-01,Maule,Constitucion,50348,0,0,0,0
2020-04-01,Maule,Curepto,9426,0,0,0,0
2020-04-01,Maule,Curico,163626,8,0,0,0
2020-04-01,Maule,Empedrado,4206,0,0,0,0
2020-04-01,Maule,Hualane,10222,0,0,0,0
2020-04-01,Maule,Licanten,6989,0,0,0,0
2020-04-01,Maule,Linares,101073,6,0,0,0
2020-04-01,Maule,Longavi,32810,0,0,0,0
2020-04-01,Maule,Maule,60000,0,0,0,0
2020-04-01,Maule,Molina,49800,0,0,0,0
2020-04-01,Maule,Parral,44544,0,0,0,0
2020-04-01,Maule,Pelarco,9083,0,0,0,0
2020-04-01,Maule,Pelluhue,8092,0,0,0,0
2020-04-01,Maule,Pencahue,8601,0,0,0,0
2020-04-01,Maule,Rauco,11248,0,0,0,0
2020-04-01,Maule,Retiro,21071,0,0,0,0
2020-04-01,Maule,Rio Claro,14753,0,0,0,0
2020-04-01,Maule,Romeral,16170,0,0,0,0
2020-04-01,Maule,Sagrada Familia,19469,0,0,0,0
2020-04-01,Maule,San Clemente,46292,0,0,0,0
2020-04-01,Maule,San Javier,49451,0,0,0,0
2020-04-01,Maule,San Rafael,9959,0,0,0,0
2020-04-01,Maule,Talca,236724,37,0,0,0
2020-04-01,Maule,Teno,30850,0,0,0,0
2020-04-01,Maule,Vichuquen,4381,0,0,0,0
2020-04-01,Maule,Villa Alegre,17512,0,0,0,0
2020-04-01,Maule,Yerbas Buenas,19200,0,0,0,0
2020-04-01,Maule,Desconocido Maule,0,0,0,0,0
2020-04-01,Ñuble,Bulnes,22607,18,0,0,0
2020-04-01,Ñuble,Chillan,198624,173,0,0,0
2020-04-01,Ñuble,Chillan Viejo,33827,22,0,0,0
2020-04-01,Ñuble,Cobquecura,5275,0,0,0,0
2020-04-01,Ñuble,Coelemu,16845,0,0,0,0
2020-04-01,Ñuble,Coihueco,28375,0,0,0,0
2020-04-01,Ñuble,El Carmen,12334,0,0,0,0
2020-04-01,Ñuble,Ninhue,5414,0,0,0,0
2020-04-01,Ñuble,Niquen,11567,0,0,0,0
2020-04-01,Ñuble,Pemuco,8639,0,0,0,0
2020-04-01,Ñuble,Pinto,11880,0,0,0,0
2020-04-01,Ñuble,Portezuelo,4940,0,0,0,0
2020-04-01,Ñuble,Quillon,18777,7,0,0,0
2020-04-01,Ñuble,Quirihue,12192,0,0,0,0
2020-04-01,Ñuble,Ranquil,6261,0,0,0,0
2020-04-01,Ñuble,San Carlos,56252,13,0,0,0
2020-04-01,Ñuble,San Fabian,4654,5,0,0,0
2020-04-01,Ñuble,San Ignacio,16624,0,0,0,0
2020-04-01,Ñuble,San Nicolas,12172,0,0,0,0
2020-04-01,Ñuble,Treguaco,5696,0,0,0,0
2020-04-01,Ñuble,Yungay,18596,7,0,0,0
2020-04-01,Ñuble,Desconocido Nuble,0,0,0,0,0
2020-04-01,Biobío,Alto Biobio,6775,0,0,0,0
2020-04-01,Biobío,Antuco,4306,0,0,0,0
2020-04-01,Biobío,Arauco,38679,5,0,0,0
2020-04-01,Biobío,Cabrero,30725,0,0,0,0
2020-04-01,Biobío,Canete,37003,0,0,0,0
2020-04-01,Biobío,Chiguayante,91180,18,0,0,0
2020-04-01,Biobío,Concepcion,238092,47,0,0,0
2020-04-01,Biobío,Contulmo,6330,0,0,0,0
2020-04-01,Biobío,Coronel,125829,11,0,0,0
2020-04-01,Biobío,Curanilahue,33892,0,0,0,0
2020-04-01,Biobío,Florida,11841,0,0,0,0
2020-04-01,Biobío,Hualpen,97273,39,0,0,0
2020-04-01,Biobío,Hualqui,26201,0,0,0,0
2020-04-01,Biobío,Laja,23873,0,0,0,0
2020-04-01,Biobío,Lebu,27100,0,0,0,0
2020-04-01,Biobío,Los Alamos,22524,0,0,0,0
2020-04-01,Biobío,Los Angeles,218515,15,0,0,0
2020-04-01,Biobío,Lota,45750,0,0,0,0
2020-04-01,Biobío,Mulchen,31041,5,0,0,0
2020-04-01,Biobío,Nacimiento,27944,0,0,0,0
2020-04-01,Biobío,Negrete,10429,0,0,0,0
2020-04-01,Biobío,Penco,49865,0,0,0,0
2020-04-01,Biobío,Quilaco,4179,0,0,0,0
2020-04-01,Biobío,Quilleco,10032,0,0,0,0
2020-04-01,Biobío,San Pedro de la Paz,145906,50,0,0,0
2020-04-01,Biobío,San Rosendo,3611,0,0,0,0
2020-04-01,Biobío,Santa Barbara,14592,0,0,0,0
2020-04-01,Biobío,Santa Juana,14779,0,0,0,0
2020-04-01,Biobío,Talcahuano,158345,23,0,0,0
2020-04-01,Biobío,Tirua,11019,0,0,0,0
2020-04-01,Biobío,Tome,58729,6,0,0,0
2020-04-01,Biobío,Tucapel,15205,0,0,0,0
2020-04-01,Biobío,Yumbel,22132,5,0,0,0
2020-04-01,Biobío,Desconocido Biobio,0,0,0,0,0
2020-04-01,Araucanía,Angol,56058,13,0,0,0
2020-04-01,Araucanía,Carahue,25486,0,0,0,0
2020-04-01,Araucanía,Cholchol,12341,0,0,0,0
2020-04-01,Araucanía,Collipulli,26148,0,0,0,0
2020-04-01,Araucanía,Cunco,18055,0,0,0,0
2020-04-01,Araucanía,Curacautin,18178,0,0,0,0
2020-04-01,Araucanía,Curarrehue,7802,0,0,0,0
2020-04-01,Araucanía,Ercilla,8458,0,0,0,0
2020-04-01,Araucanía,Freire,25446,0,0,0,0
2020-04-01,Araucanía,Galvarino,12633,0,0,0,0
2020-04-01,Araucanía,Gorbea,15148,6,0,0,0
2020-04-01,Araucanía,Lautaro,40746,8,0,0,0
2020-04-01,Araucanía,Loncoche,24739,0,0,0,0
2020-04-01,Araucanía,Lonquimay,11049,0,0,0,0
2020-04-01,Araucanía,Los Sauces,7517,0,0,0,0
2020-04-01,Araucanía,Lumaco,10050,0,0,0,0
2020-04-01,Araucanía,Melipeuco,6265,0,0,0,0
2020-04-01,Araucanía,Nueva Imperial,33777,0,0,0,0
2020-04-01,Araucanía,Padre Las Casas,82110,14,0,0,0
2020-04-01,Araucanía,Perquenco,7223,0,0,0,0
2020-04-01,Araucanía,Pitrufquen,26096,6,0,0,0
2020-04-01,Araucanía,Pucon,29782,0,0,0,0
2020-04-01,Araucanía,Puren,12188,0,0,0,0
2020-04-01,Araucanía,Renaico,10833,0,0,0,0
2020-04-01,Araucanía,Saavedra,12793,0,0,0,0
2020-04-01,Araucanía,Temuco,302931,225,0,0,0
2020-04-01,Araucanía,Teodoro Schmidt,15786,4,0,0,0
2020-04-01,Araucanía,Tolten,10055,0,0,0,0
2020-04-01,Araucanía,Traiguen,19314,0,0,0,0
2020-04-01,Araucanía,Victoria,35467,7,0,0,0
2020-04-01,Araucanía,Vilcun,30766,5,0,0,0
2020-04-01,Araucanía,Villarrica,59103,4,0,0,0
2020-04-01,Araucanía,Desconocido Araucania,0,0,0,0,0
2020-04-01,Los Ríos,Corral,5447,0,0,0,0
2020-04-01,Los Ríos,Futrono,15261,0,0,0,0
2020-04-01,Los Ríos,La Union,39538,9,0,0,0
2020-04-01,Los Ríos,Lago Ranco,10292,0,0,0,0
2020-04-01,Los Ríos,Lanco,17652,0,0,0,0
2020-04-01,Los Ríos,Los Lagos,20518,0,0,0,0
2020-04-01,Los Ríos,Mafil,7389,0,0,0,0
2020-04-01,Los Ríos,Mariquina,23250,0,0,0,0
2020-04-01,Los Ríos,Paillaco,20798,0,0,0,0
2020-04-01,Los Ríos,Panguipulli,35991,0,0,0,0
2020-04-01,Los Ríos,Rio Bueno,32925,0,0,0,0
2020-04-01,Los Ríos,Valdivia,176774,45,0,0,0
2020-04-01,Los Ríos,Desconocido Los Rios,0,0,0,0,0
2020-04-01,Los Lagos,Ancud,42458,0,0,0,0
2020-04-01,Los Lagos,Calbuco,36744,5,0,0,0
2020-04-01,Los Lagos,Castro,47607,0,0,0,0
2020-04-01,Los Lagos,Chaiten,5020,0,0,0,0
2020-04-01,Los Lagos,Chonchi,16013,0,0,0,0
2020-04-01,Los Lagos,Cochamo,4006,0,0,0,0
2020-04-01,Los Lagos,Curaco de Velez,4066,0,0,0,0
2020-04-01,Los Lagos,Dalcahue,15069,0,0,0,0
2020-04-01,Los Lagos,Fresia,12656,0,0,0,0
2020-04-01,Los Lagos,Frutillar,20223,0,0,0,0
2020-04-01,Los Lagos,Futaleufu,2806,0,0,0,0
2020-04-01,Los Lagos,Hualaihue,9525,0,0,0,0
2020-04-01,Los Lagos,Llanquihue,18621,0,0,0,0
2020-04-01,Los Lagos,Los Muermos,17817,0,0,0,0
2020-04-01,Los Lagos,Maullin,14894,0,0,0,0
2020-04-01,Los Lagos,Osorno,173410,120,0,0,0
2020-04-01,Los Lagos,Palena,1827,0,0,0,0
2020-04-01,Los Lagos,Puerto Montt,269398,44,0,0,0
2020-04-01,Los Lagos,Puerto Octay,9192,0,0,0,0
2020-04-01,Los Lagos,Puerto Varas,48620,0,0,0,0
2020-04-01,Los Lagos,Puqueldon,4201,0,0,0,0
2020-04-01,Los Lagos,Purranque,21080,0,0,0,0
2020-04-01,Los Lagos,Puyehue,11787,0,0,0,0
2020-04-01,Los Lagos,Queilen,5543,0,0,0,0
2020-04-01,Los Lagos,Quellon,29309,0,0,0,0
2020-04-01,Los Lagos,Quemchi,8783,0,0,0,0
2020-04-01,Los Lagos,Quinchao,8298,0,0,0,0
2020-04-01,Los Lagos,Rio Negro,14275,0,0,0,0
2020-04-01,Los Lagos,San Juan de la Costa,7639,0,0,0,0
2020-04-01,Los Lagos,San Pablo,10553,0,0,0,0
2020-04-01,Los Lagos,Desconocido Los Lagos,0,0,0,0,0
2020-04-01,Aysén,Aysen,25002,0,0,0,0
2020-04-01,Aysén,Chile Chico,5121,0,0,0,0
2020-04-01,Aysén,Cisnes,5828,0,0,0,0
2020-04-01,Aysén,Cochrane,3685,0,0,0,0
2020-04-01,Aysén,Coyhaique,61210,0,0,0,0
2020-04-01,Aysén,Guaitecas,1599,0,0,0,0
2020-04-01,Aysén,Lago Verde,920,0,0,0,0
2020-04-01,Aysén,OHiggins,661,0,0,0,0
2020-04-01,Aysén,Rio Ibanez,2699,0,0,0,0
2020-04-01,Aysén,Tortel,572,0,0,0,0
2020-04-01,Aysén,Desconocido Aysen,0,0,0,0,0
2020-04-01,Magallanes,Antartica,137,0,0,0,0
2020-04-01,Magallanes,Cabo de Hornos,1983,6,0,0,0
2020-04-01,Magallanes,Laguna Blanca,264,0,0,0,0
2020-04-01,Magallanes,Natales,23782,4,0,0,0
2020-04-01,Magallanes,Porvenir,7323,0,0,0,0
2020-04-01,Magallanes,Primavera,694,0,0,0,0
2020-04-01,Magallanes,Punta Arenas,141984,87,0,0,0
2020-04-01,Magallanes,Rio Verde,211,0,0,0,0
2020-04-01,Magallanes,San Gregorio,681,0,0,0,0
2020-04-01,Magallanes,Timaukel,282,0,0,0,0
2020-04-01,Magallanes,Torres del Paine,1021,0,0,0,0
2020-04-01,Magallanes,Desconocido Magallanes,0,0,0,0,0
2020-04-03,Arica y Parinacota,Arica,247552,12,0,0,0
2020-04-03,Arica y Parinacota,Camarones,1233,0,0,0,0
2020-04-03,Arica y Parinacota,General Lagos,810,0,0,0,0
2020-04-03,Arica y Parinacota,Putre,2515,0,0,0,0
2020-04-03,Arica y Parinacota,Desconocido Arica y Parinacota,0,0,0,0,0
2020-04-03,Tarapacá,Alto Hospicio,129999,0,0,0,0
2020-04-03,Tarapacá,Camina,1375,0,0,0,0
2020-04-03,Tarapacá,Colchane,1583,0,0,0,0
2020-04-03,Tarapacá,Huara,3000,0,0,0,0
2020-04-03,Tarapacá,Iquique,223463,10,0,0,0
2020-04-03,Tarapacá,Pica,5958,0,0,0,0
2020-04-03,Tarapacá,Pozo Almonte,17395,0,0,0,0
2020-04-03,Tarapacá,Desconocido Tarapaca,0,0,0,0,0
2020-04-03,Antofagasta,Antofagasta,425725,44,0,0,0
2020-04-03,Antofagasta,Calama,190336,5,0,0,0
2020-04-03,Antofagasta,Maria Elena,6814,0,0,0,0
2020-04-03,Antofagasta,Mejillones,14776,0,0,0,0
2020-04-03,Antofagasta,Ollague,287,0,0,0,0
2020-04-03,Antofagasta,San Pedro de Atacama,10434,0,0,0,0
2020-04-03,Antofagasta,Sierra Gorda,1746,0,0,0,0
2020-04-03,Antofagasta,Taltal,13657,0,0,0,0
2020-04-03,Antofagasta,Tocopilla,28079,0,0,0,0
2020-04-03,Antofagasta,Desconocido Antofagasta,0,0,0,0,0
2020-04-03,Atacama,Alto del Carmen,5729,0,0,0,0
2020-04-03,Atacama,Caldera,19426,0,0,0,0
2020-04-03,Atacama,Chanaral,13164,0,0,0,0
2020-04-03,Atacama,Copiapo,171766,4,0,0,0
2020-04-03,Atacama,Diego de Almagro,14358,0,0,0,0
2020-04-03,Atacama,Freirina,7681,0,0,0,0
2020-04-03,Atacama,Huasco,11264,0,0,0,0
2020-04-03,Atacama,Tierra Amarilla,14312,0,0,0,0
2020-04-03,Atacama,Vallenar,57009,0,0,0,0
2020-04-03,Atacama,Desconocido Atacama,0,0,0,0,0
2020-04-03,Coquimbo,Andacollo,11791,0,0,0,0
2020-04-03,Coquimbo,Canela,9546,0,0,0,0
2020-04-03,Coquimbo,Combarbala,13884,0,0,0,0
2020-04-03,Coquimbo,Coquimbo,256735,19,0,0,0
2020-04-03,Coquimbo,Illapel,32801,0,0,0,0
2020-04-03,Coquimbo,La Higuera,4450,0,0,0,0
2020-04-03,Coquimbo,La Serena,249656,8,0,0,0
2020-04-03,Coquimbo,Los Vilos,23374,0,0,0,0
2020-04-03,Coquimbo,Monte Patria,32527,0,0,0,0
2020-04-03,Coquimbo,Ovalle,121269,4,0,0,0
2020-04-03,Coquimbo,Paiguano,4675,0,0,0,0
2020-04-03,Coquimbo,Punitaqui,12165,0,0,0,0
2020-04-03,Coquimbo,Rio Hurtado,4372,0,0,0,0
2020-04-03,Coquimbo,Salamanca,29110,0,0,0,0
2020-04-03,Coquimbo,Vicuna,29741,0,0,0,0
2020-04-03,Coquimbo,Desconocido Coquimbo,0,0,0,0,0
2020-04-03,Valparaíso,Algarrobo,15174,9,0,0,0
2020-04-03,Valparaíso,Cabildo,20663,0,0,0,0
2020-04-03,Valparaíso,Calera,53591,7,0,0,0
2020-04-03,Valparaíso,Calle Larga,16482,0,0,0,0
2020-04-03,Valparaíso,Cartagena,25357,0,0,0,0
2020-04-03,Valparaíso,Casablanca,29170,0,0,0,0
2020-04-03,Valparaíso,Catemu,15213,0,0,0,0
2020-04-03,Valparaíso,Concon,45889,7,0,0,0
2020-04-03,Valparaíso,El Quisco,17742,0,0,0,0
2020-04-03,Valparaíso,El Tabo,14338,0,0,0,0
2020-04-03,Valparaíso,Hijuelas,19099,0,0,0,0
2020-04-03,Valparaíso,Isla de Pascua,8277,5,0,0,0
2020-04-03,Valparaíso,Juan Fernandez,1033,0,0,0,0
2020-04-03,Valparaíso,La Cruz,25321,0,0,0,0
2020-04-03,Valparaíso,La Ligua,37739,0,0,0,0
2020-04-03,Valparaíso,Limache,49931,0,0,0,0
2020-04-03,Valparaíso,Llaillay,26533,0,0,0,0
2020-04-03,Valparaíso,Los Andes,68093,0,0,0,0
2020-04-03,Valparaíso,Nogales,23490,0,0,0,0
2020-04-03,Valparaíso,Olmue,19266,0,0,0,0
2020-04-03,Valparaíso,Panquehue,7633,0,0,0,0
2020-04-03,Valparaíso,Papudo,6201,0,0,0,0
2020-04-03,Valparaíso,Petorca,10558,0,0,0,0
2020-04-03,Valparaíso,Puchuncavi,20071,0,0,0,0
2020-04-03,Valparaíso,Putaendo,17645,0,0,0,0
2020-04-03,Valparaíso,Quillota,97572,9,0,0,0
2020-04-03,Valparaíso,Quilpue,167085,11,0,0,0
2020-04-03,Valparaíso,Quintero,36135,0,0,0,0
2020-04-03,Valparaíso,Rinconada,11263,0,0,0,0
2020-04-03,Valparaíso,San Antonio,96761,8,0,0,0
2020-04-03,Valparaíso,San Esteban,20643,0,0,0,0
2020-04-03,Valparaíso,San Felipe,83494,5,0,0,0
2020-04-03,Valparaíso,Santa Maria,16367,0,0,0,0
2020-04-03,Valparaíso,Santo Domingo,11934,0,0,0,0
2020-04-03,Valparaíso,Valparaiso,315732,23,0,0,0
2020-04-03,Valparaíso,Villa Alemana,139310,11,0,0,0
2020-04-03,Valparaíso,Vina del Mar,361371,47,0,0,0
2020-04-03,Valparaíso,Zapallar,7994,0,0,0,0
2020-04-03,Valparaíso,Desconocido Valparaiso,0,0,0,0,0
2020-04-03,Metropolitana,Alhue,7405,0,0,0,0
2020-04-03,Metropolitana,Buin,109641,14,0,0,0
2020-04-03,Metropolitana,Calera de Tango,28525,7,0,0,0
2020-04-03,Metropolitana,Cerrillos,88956,4,0,0,0
2020-04-03,Metropolitana,Cerro Navia,142465,26,0,0,0
2020-04-03,Metropolitana,Colina,180353,47,0,0,0
2020-04-03,Metropolitana,Conchali,139195,22,0,0,0
2020-04-03,Metropolitana,Curacavi,36430,5,0,0,0
2020-04-03,Metropolitana,El Bosque,172000,35,0,0,0
2020-04-03,Metropolitana,El Monte,40014,0,0,0,0
2020-04-03,Metropolitana,Estacion Central,206792,25,0,0,0
2020-04-03,Metropolitana,Huechuraba,112528,22,0,0,0
2020-04-03,Metropolitana,Independencia,142065,22,0,0,0
2020-04-03,Metropolitana,Isla de Maipo,40171,0,0,0,0
2020-04-03,Metropolitana,La Cisterna,100434,12,0,0,0
2020-04-03,Metropolitana,La Florida,402433,67,0,0,0
2020-04-03,Metropolitana,La Granja,122557,16,0,0,0
2020-04-03,Metropolitana,La Pintana,189335,13,0,0,0
2020-04-03,Metropolitana,La Reina,100252,30,0,0,0
2020-04-03,Metropolitana,Lampa,126898,13,0,0,0
2020-04-03,Metropolitana,Las Condes,330759,224,0,0,0
2020-04-03,Metropolitana,Lo Barnechea,124076,85,0,0,0
2020-04-03,Metropolitana,Lo Espejo,103865,9,0,0,0
2020-04-03,Metropolitana,Lo Prado,104403,20,0,0,0
2020-04-03,Metropolitana,Macul,134635,23,0,0,0
2020-04-03,Metropolitana,Maipu,578605,64,0,0,0
2020-04-03,Metropolitana,Maria Pinto,14926,0,0,0,0
2020-04-03,Metropolitana,Melipilla,141612,9,0,0,0
2020-04-03,Metropolitana,Nunoa,250192,93,0,0,0
2020-04-03,Metropolitana,Padre Hurtado,74188,14,0,0,0
2020-04-03,Metropolitana,Paine,82766,0,0,0,0
2020-04-03,Metropolitana,Pedro Aguirre Cerda,107803,13,0,0,0
2020-04-03,Metropolitana,Penaflor,101058,13,0,0,0
2020-04-03,Metropolitana,Penalolen,266798,54,0,0,0
2020-04-03,Metropolitana,Pirque,30433,0,0,0,0
2020-04-03,Metropolitana,Providencia,157749,94,0,0,0
2020-04-03,Metropolitana,Pudahuel,253139,32,0,0,0
2020-04-03,Metropolitana,Puente Alto,645909,76,0,0,0
2020-04-03,Metropolitana,Quilicura,254694,33,0,0,0
2020-04-03,Metropolitana,Quinta Normal,136368,35,0,0,0
2020-04-03,Metropolitana,Recoleta,190075,32,0,0,0
2020-04-03,Metropolitana,Renca,160847,18,0,0,0
2020-04-03,Metropolitana,San Bernardo,334836,53,0,0,0
2020-04-03,Metropolitana,San Joaquin,103485,28,0,0,0
2020-04-03,Metropolitana,San Jose de Maipo,18644,0,0,0,0
2020-04-03,Metropolitana,San Miguel,133059,39,0,0,0
2020-04-03,Metropolitana,San Pedro,11953,0,0,0,0
2020-04-03,Metropolitana,San Ramon,86510,9,0,0,0
2020-04-03,Metropolitana,Santiago,503147,173,0,0,0
2020-04-03,Metropolitana,Talagante,81838,6,0,0,0
2020-04-03,Metropolitana,Tiltil,21477,0,0,0,0
2020-04-03,Metropolitana,Vitacura,96774,100,0,0,0
2020-04-03,Metropolitana,Desconocido Metropolitana,0,0,0,0,0
2020-04-03,O’Higgins,Chepica,15925,0,0,0,0
2020-04-03,O’Higgins,Chimbarongo,37696,0,0,0,0
2020-04-03,O’Higgins,Codegua,14096,0,0,0,0
2020-04-03,O’Higgins,Coinco,7831,0,0,0,0
2020-04-03,O’Higgins,Coltauco,21263,0,0,0,0
2020-04-03,O’Higgins,Donihue,22700,0,0,0,0
2020-04-03,O’Higgins,Graneros,36504,0,0,0,0
2020-04-03,O’Higgins,La Estrella,3114,0,0,0,0
2020-04-03,O’Higgins,Las Cabras,26749,0,0,0,0
2020-04-03,O’Higgins,Litueche,6765,0,0,0,0
2020-04-03,O’Higgins,Lolol,7289,0,0,0,0
2020-04-03,O’Higgins,Machali,59913,7,0,0,0
2020-04-03,O’Higgins,Malloa,14163,0,0,0,0
2020-04-03,O’Higgins,Marchihue,7632,0,0,0,0
2020-04-03,O’Higgins,Mostazal,27462,0,0,0,0
2020-04-03,O’Higgins,Nancagua,19141,0,0,0,0
2020-04-03,O’Higgins,Navidad,6904,0,0,0,0
2020-04-03,O’Higgins,Olivar,14624,0,0,0,0
2020-04-03,O’Higgins,Palmilla,13299,0,0,0,0
2020-04-03,O’Higgins,Paredones,6349,0,0,0,0
2020-04-03,O’Higgins,Peralillo,11848,0,0,0,0
2020-04-03,O’Higgins,Peumo,14952,0,0,0,0
2020-04-03,O’Higgins,Pichidegua,20743,0,0,0,0
2020-04-03,O’Higgins,Pichilemu,17882,0,0,0,0
2020-04-03,O’Higgins,Placilla,9164,0,0,0,0
2020-04-03,O’Higgins,Pumanque,3531,0,0,0,0
2020-04-03,O’Higgins,Quinta de Tilcoco,13877,0,0,0,0
2020-04-03,O’Higgins,Rancagua,265211,9,0,0,0
2020-04-03,O’Higgins,Rengo,63710,0,0,0,0
2020-04-03,O’Higgins,Requinoa,30371,0,0,0,0
2020-04-03,O’Higgins,San Fernando,78642,4,0,0,0
2020-04-03,O’Higgins,San Vicente,50617,4,0,0,0
2020-04-03,O’Higgins,Santa Cruz,41096,0,0,0,0
2020-04-03,O’Higgins,Desconocido O’Higgins,0,0,0,0,0
2020-04-03,Maule,Cauquenes,44143,0,0,0,0
2020-04-03,Maule,Chanco,9331,0,0,0,0
2020-04-03,Maule,Colbun,22565,4,0,0,0
2020-04-03,Maule,Constitucion,50348,0,0,0,0
2020-04-03,Maule,Curepto,9426,0,0,0,0
2020-04-03,Maule,Curico,163626,11,0,0,0
2020-04-03,Maule,Empedrado,4206,0,0,0,0
2020-04-03,Maule,Hualane,10222,0,0,0,0
